"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-05","0.0","7","0.0",",7","19",",7","13",",7","20",",7","1",",7","0",",7","14",",7","0",",7","0",",7","0",",7","-5.0",",7,10,","1219",",,7,01,","51.0",",,7,21,","17.8",",,7,09,","17.8",",7,14,","4917.4","7","393.4",",7","111.4",",,,7","64",",,,7","5.6",",7","10.8",",,,7","0.4",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-06","3.6","7","3.6",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","2.8",",7,14,+","0",",,7,30,+","0.0",",,7,30,+","12.7",",,7,11,","26.1",",7,28,+","5018.8","7","101.4",",7","27.2",",,,7","0",",,,7","15.1",",7","21.6",",,,7","8.5",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-07","16.5","7","12.9",",7","2",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","26",",7","0",",7","-0.6",",7,11,","0",",,7,31,+","0.0",",,7,31,+","0.3",",,7,22,+","27.2",",7,28,","56.1","7","56.1",",7","0.6",",,,7","0",",,,7","16.9",",7","23.6",",,,7","10.3",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-08","18.5","7","2.0",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","5.6",",7,28,+","0",",,7,31,+","0.0",",,7,31,+","16.5",",,7,07,","26.7",",7,02,","144.4","7","88.3",",7","29.8",",,,7","0",",,,7","15.6",",7","22.0",",,,7","9.1",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-09","18.5","7","0.0","1,7","11",",7","6",",7","1",",7","1",",7","0","1,7","4","1,7","0","1,7","4","1,7","0","1,7","-1.7","1,7,25,","152",",,7,24,","152.0",",,7,24,","33.0",",,7,24,","22.8","1,7,01,","374.8","7","230.4","1,7","93.2",",,,7","152",",,,7","10.4","1,7","16.0","1,,,7","4.7","1,,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-10","18.5","7","0.0","2,7","19",",7","8",",7","5","2,7","4",",7","0","1,7","10","1,7","0","2,7","0","2,7","0","2,7","-7.2","1,7,06,","76","2,,7,06,","124.0",",,7,03,","25.4",",,7,03,","15.6","2,7,21,+","715.9","7","341.1","2,7","87.2",",,,7","273",",,,7","6.6","2,7","11.6","2,,,7","1.7","1,,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-11","18.5","7","0.0","1,7","8","2,7","7","2,7","13",",7","8","1,7","0",",7","19",",7","7","1,7","0","1,7","0","1,7","-16.7",",7,30,","1143",",,7,28,","389.0","1,,7,27,","27.7","2,,7,27,","16.7","1,7,10,","1199.9","7","484.0","1,7","129.1",",a,,7","1245","1,,,7","1.6","1,7","6.6","1,,,7","-3.5",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-12","18.5","7","0.0","1,7","17",",7","13",",7","31",",7","14",",7","3",",7","31",",7","23","1,7","0","1,7","0","1,7","-23.3",",7,18,","1778",",,7,25,","363.0",",,7,16,","50.3",",,7,16,","5.0","1,7,15,","1952.8","7","752.9","1,7","212.6",",,,7","2001",",,,7","-6.6","1,7","-2.0","1,,,7","-11.2",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-01","0.0","7","0.0",",7","19",",7","15",",7","30","1,7","17","1,7","2",",7","31",",7","22",",7","0",",7","0",",7","-21.1",",7,06,","3200","1,,7,26,","660.0","1,,7,23,","78.7",",,7,23,","7.2",",7,18,","2716.1","7","763.3",",7","279.1",",,,7","3242","1,,,7","-6.3",",7","-2.4",",,,7","-10.2",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-02","0.0","7","0.0",",7","16",",7","13",",7","28",",7","13",",7","2",",7","26",",7","7",",7","0",",7","0",",7","-19.4",",7,25,","3505",",,7,24,","597.0",",,7,23,","40.6",",,7,23,","9.4",",7,16,","3302.1","7","586.0",",7","214.0",",,,7","2679",",,,7","-2.6",",7","1.2",",,,7","-6.4",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-03","0.0","7","0.0",",7","11","2,7","9","2,7","31",",7","10",",7","0",",7","23",",7","3",",7","0",",7","0",",7","-13.9",",7,06,","3454",",,7,01,","345.0",",,7,06,","37.8","2,,7,06,","13.3",",7,18,+","3830.3","7","528.2",",7","140.5","2,,,7","1180",",,,7","1.3",",7","6.0",",,,7","-3.4",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-04","0.0","7","0.0",",7","13",",7","11",",7","29","1,7","11","1,7","0",",7","26",",7","7",",7","0",",7","0",",7","-12.8",",7,10,","2743","1,,7,28,","523.0","1,,7,09,","52.1",",,7,09,","13.9",",7,13,","4371.9","7","541.6",",7","231.8",",,,7","1877","1,,,7","0.3",",7","5.1",",,,7","-4.6",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-05","0.0","7","0.0",",7","12",",7","6",",7","31",",7","1",",7","0",",7","13",",7","1",",7","0",",7","0",",7","-11.7",",7,18,","2489",",,7,01,","183.0",",,7,17,","13.5",",,7,22,","20.0",",7,31,","4745.6","7","373.7",",7","64.0",",,,7","234",",,,7","6.3",",7","11.9",",,,7","0.6",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-06","0.9","7","0.9",",7","4",",7","1",",7","2",",7","1",",7","0",",7","2",",7","0",",7","11",",7","0",",7","-2.2",",7,12,","152",",,7,01,","97.0",",,7,13,","15.7",",,7,13,","26.1",",7,20,","4886.6","7","141.0",",7","18.3",",,,7","97",",,,7","13.7",",7","20.4",",,,7","6.9",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-07","10.2","7","9.3","1,7","8","3,7","6","3,7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","29","1,7","0","1,7","5.6","1,7,01,","0",",,7,31,+","0.0",",,7,31,+","27.9","3,,7,15,","27.2","1,7,06,","26.4","7","26.4","1,7","78.3","1,a,,7","0",",,,7","17.8","1,7","24.2","1,,,7","11.3","1,,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-08","10.3","7","0.1",",7","11",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","21",",7","0",",7","3.9",",7,16,","0",",,7,31,+","0.0",",,7,31,+","25.4",",,7,22,","25.6",",7,01,","110.8","7","84.4",",7","66.4",",,,7","0",",,,7","15.6",",7","21.9",",,,7","9.3",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09","11.0","7","0.7","1,7","11","2,7","6","2,7","3","3,7","4","2,7","0","1,7","9","1,7","1","1,7","10","1,7","0","1,7","-6.1","1,7,25,","356","3,,7,24,","279.0","2,,7,24,","33.5","2,,7,15,","25.6","1,7,05,+","363.7","7","252.9","1,7","104.2",",a,,7","477","2,,,7","9.6","1,7","15.2","1,,,7","4.1","1,,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10","11.0","7","0.0",",7","10",",7","6",",7","5",",7","3","1,7","0",",7","20",",7","1",",7","0",",7","0",",7","-8.3",",7,14,+","76",",,7,02,+","81.0","1,,7,01,","11.9",",,7,01,","20.0",",7,18,","803.6","7","439.9",",7","36.4",",,,7","175","1,,,7","4.1",",7","10.2",",,,7","-1.9",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11","11.0","7","0.0",",7","13",",7","4",",7","12",",7","3",",7","0",",7","22",",7","3",",7","0",",7","0",",7","-15.6",",7,18,","254",",,7,17,","254.0",",,7,17,","39.9",",,7,17,","12.8",",7,26,","1298.5","7","494.9",",7","66.4",",,,7","406",",,,7","1.8",",7","6.6",",,,7","-2.9",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12","11.0","7","0.0",",7","10",",7","6",",7","29",",7","5","1,7","0",",7","30",",7","10",",7","0",",7","0",",7","-16.7",",7,05,","737",",,7,25,","439.0","1,,7,04,","39.6",",,7,04,","11.7",",7,11,","1949.6","7","651.1",",7","111.5",",,,7","955","1,,,7","-2.7",",7","2.3",",,,7","-7.7",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01","0.0","7","0.0",",7","14",",7","11",",7","31",",7","12",",7","0",",7","31",",7","8",",7","0",",7","0",",7","-16.7",",7,22,","1270",",,7,26,","325.0",",,7,20,","36.3",",,7,10,","9.4",",7,18,","2598.9","7","649.3",",7","130.5",",,,7","1422",",,,7","-2.6",",7","2.0",",,,7","-7.3",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02","0.0","7","0.0",",7","17",",7","10",",7","28",",7","8",",7","5",",7","28",",7","17",",7","0",",7","0",",7","-22.2",",7,21,","1778",",,7,25,","442.0",",,7,15,","30.0",",,7,15,","5.0",",7,08,","3293.2","7","694.3",",7","121.7",",,,7","1773",",,,7","-6.5",",7","-2.7",",,,7","-10.3",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03","0.0","7","0.0",",7","15",",7","12",",7","31",",7","12",",7","0",",7","30",",7","13",",7","0",",7","0",",7","-16.7",",7,06,","2032",",,7,04,","554.0",",,7,04,","49.0",",,7,04,","9.4",",7,13,","3948.5","7","655.3",",7","223.5",",,,7","1847",",,,7","-2.8",",7","1.3",",,,7","-6.9",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-04","0.0","7","0.0",",7","10",",7","8",",7","30",",7","7",",7","0",",7","24",",7","3",",7","0",",7","0",",7","-16.7",",7,03,","1956",",,7,17,","307.0",",,7,17,","26.7",",,7,07,","17.2",",7,27,","4439.5","7","491.0",",7","147.4",",,,7","1107",",,,7","2.0",",7","7.4",",,,7","-3.4",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-05","0.0","7","0.0",",7","12",",7","6",",7","16",",7","3",",7","0",",7","6",",7","0",",7","1",",7","0",",7","-6.7",",7,01,","1092",",,7,02,","69.0",",,7,02,","53.6",",,7,11,","21.1",",7,25,","4760.8","7","321.3",",7","113.1",",,,7","158",",,,7","8.0",",7","13.5",",,,7","2.4",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-06","1.1","7","1.1",",7","1",",7","1",",7","0",",7","0",",7","0",",7","1",",7","0",",7","15",",7","0",",7","0.0",",7,02,","0",",,7,30,+","0.0",",,7,30,+","3.6",",,7,18,","25.6",",7,27,","4903.5","7","142.7",",7","3.6",",,,7","0",",,,7","13.6",",7","20.5",",,,7","6.7",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-07","14.8","7","13.7",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","5.0",",7,01,","0",",,7,31,+","0.0",",,7,31,+","15.5",",,7,17,","27.8",",7,06,","22.0","7","22.0",",7","30.6",",,,7","0",",,,7","18.1",",7","24.6",",,,7","11.6",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-08","20.4","7","5.6","2,7","8","2,7","5","2,7","0",",7","0",",7","0","2,7","0","2,7","0","1,7","24","1,7","0","1,7","2.2","2,7,29,+","0",",,7,31,+","0.0",",,7,31,+","14.0","2,,7,23,","26.7","1,7,10,","102.7","7","80.7","1,7","50.9",",a,,7","0",",,,7","15.7","2,7","22.4","1,,,7","9.1","2,,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-09","20.4","7","0.0",",7","2",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","10",",7","0",",7","-1.1",",7,27,+","0",",,7,30,+","0.0",",,7,30,+","0.5",",,7,30,","23.9",",7,10,","251.9","7","149.2",",7","0.8",",,,7","0",",,,7","13.4",",7","19.6",",,,7","7.2",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-10","20.4","7","0.0","2,7","12","1,7","7","1,7","9",",7","5",",7","0","2,7","20","2,7","1","1,7","0","1,7","0","1,7","-11.7","2,7,15,","381",",,7,10,","386.0",",,7,10,","39.9","1,,7,10,","16.7","1,7,02,","700.3","7","448.4","1,7","90.2","1,,,7","679",",,,7","3.0","2,7","7.8","1,,,7","-1.8","2,,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-11","20.4","7","0.0",",7","12",",7","10",",7","27",",7","9",",7","0",",7","30",",7","10",",7","0",",7","0",",7","-14.4",",7,13,","660",",,7,30,","264.0",",,7,24,","34.3",",,7,24,","8.9",",7,21,","1322.2","7","621.9",",7","112.0",",,,7","1058",",,,7","-2.4",",7","2.1",",,,7","-6.9",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-12","20.4","7","0.0","1,7","17","1,7","12","1,7","31",",7","12","1,7","2","1,7","30","1,7","21","1,7","0","1,7","0","1,7","-20.0","1,7,29,","1372",",,7,31,","292.0","1,,7,12,","26.9","1,,7,12,","7.2","1,7,20,+","2044.2","7","722.0","1,7","113.1","1,,,7","1562","1,,,7","-5.7","1,7","-1.4","1,,,7","-10.1","1,,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2019-01","0.0",,"0.0",",7","13",",7","9",",7","31",",7","10",",7","2",",7","31",",7","17",",7","0",",7","0",",7","-20.0",",7,01,","2311",",,7,21,","483.0",",,7,18,","64.8",",,7,18,","8.9",",7,04,","2765.2",,"721.0",",7","216.1",",,,7","2249",",,,7","-4.9",",7","-0.5",",,,7","-9.3",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2019-02","0.0",,"0.0",",7","21","1,7","15","1,7","28",",7","18",",7","4",",7","28",",7","19",",7","0",",7","0",",7","-19.4",",7,23,","3023",",,7,07,","460.0",",,7,06,","33.5","1,,7,05,","4.4",",7,01,","3492.5",,"727.3",",7","256.5","1,,,7","2812",",,,7","-7.6",",7","-3.9",",,,7","-11.3",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2019-03","0.0",,"0.0",",7","15","1,7","13","1,7","31",",7","14",",7","0",",7","30",",7","12",",7","0",",7","0",",7","-15.0",",7,15,","3378",",,7,14,","526.0",",,7,29,","49.5","1,,7,29,","9.4",",7,27,","4148.1",,"655.6",",7","192.4","1,,,7","2373",",,,7","-2.8",",7","1.4",",,,7","-7.0",",,,7"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2019-04","0.0",,"0.0",",H","13",",H","12",",H","30",",H","9",",H","0",",H","23",",H","4",",H","0",",H","0",",H","-10.6",",H,13,","3302",",,H,16,","457.0",",,H,10,","53.8",",,H,10,","14.4",",H,19,","4650.4",,"502.3",",H","186.3",",,,H","1418",",,,H","1.6",",H","6.1",",,,H","-2.9",",,,H"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2010-12","619.1","0","0.0","1,0","13","2,0","8","2,0",,,"5","2,0","0","1,0","20","1,0","4","1,0","0","1,0","0","1,0","-12.2","1,0,31,",,,"127.0","2,,0,30,+","19.3","2,,0,20,","13.9","1,0,14,","1098.1","0","492.8","1,0","82.2","2,,,0","483","2,,,0","1.9","1,0","5.6","1,,,0","-1.8","1,,,0"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-01","0.0","K","0.0",",K",,,,,,,,,"0",",K","28",",K","13",",K","0",",K","0",",K","-15.6",",K,01,",,,,,,,"10.0",",K,17,","1747.9","K","649.8",",K",,,,,"-2.6",",K","1.0",",,,K","-6.2",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-02","0.0","K","0.0",",K",,,,,,,,,"1",",K","25",",K","4",",K","0",",K","0",",K","-17.8",",K,02,",,,,,,,"15.6",",K,15,","2241.3","K","493.4",",K",,,,,"0.7",",K","5.7",",,,K","-4.3",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-03","0.0","K","0.0","3,K",,,,,,,,,"0","2,K","17","2,K","0","2,K","0","2,K","0","2,K","-5.6","2,K,30,+",,,,,,,"17.2","2,K,31,+","2599.7","K","358.4","2,K",,,,,"5.6","3,K","11.1","2,,,K","0.2","2,,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-04","0.0","K","0.0",",K",,,,,,,,,"0",",K","15",",K","0",",K","1",",K","0",",K","-7.8",",K,03,",,,,,,,"22.2",",K,02,","2935.8","K","336.1",",K",,,,,"7.1",",K","13.1",",,,K","1.2",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-05","0.0","K","0.0","1,K",,,,,,,,,"0","1,K","1","1,K","0",",K","11",",K","0",",K","-1.1","1,K,30,",,,,,,,"25.0",",K,17,+","3130.8","K","195.0",",K",,,,,"11.8","1,K","17.7",",,,K","5.9","1,,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-06","55.2","K","55.2","1,K",,,,,,,,,"0",",K","0",",K","0","1,K","26","1,K","2","1,K","0.6",",K,10,",,,,,,,"32.8","1,K,28,","3173.9","K","43.1","1,K",,,,,"18.9","1,K","26.1","1,,,K","11.7",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-07","248.9","K","193.7","2,K",,,,,,,,,"0","2,K","0","2,K","0",",K","31",",K","14",",K","12.8","2,K,20,",,,,,,,"35.6",",K,03,","0.0","K","0.0",",K",,,,,"25.0","2,K","31.4",",,,K","18.6","2,,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-08","470.3","K","221.4","2,K",,,,,,,,,"0",",K","0",",K","0","2,K","29","2,K","18","2,K","13.9",",K,16,",,,,,,,"35.6","2,K,24,","0.0","K","0.0","2,K",,,,,"26.0","2,K","32.3","2,,,K","19.8",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-09","553.6","K","83.3",",K","4","5,K","1","5,K",,,,,"0",",K","0",",K","0",",K","29",",K","1",",K","10.6",",K,17,",,,,,"9.9","5,,K,17,","32.8",",K,01,","3.6","K","3.6",",K","11.2","5,,,K",,,"21.0",",K","26.7",",,,K","15.3",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-10","572.0","K","18.4","1,K","7",",K","3",",K",,,,,"0","1,K","2","1,K","0","1,K","10","1,K","0","1,K","-1.1","1,K,27,",,,,,"26.7",",,K,06,","30.6","1,K,01,","176.7","K","173.1","1,K","36.9",",,,K",,,"13.2","1,K","18.5","1,,,K","7.9","1,,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-11","572.0","K","0.0","1,K","8","4,K","5","4,K",,,,,"0","1,K","20","1,K","0",",K","0",",K","0",",K","-6.7","1,K,11,",,,,,"16.3","4,,K,05,","17.8",",K,01,","591.4","K","414.7",",K","51.7","4,,,K",,,"4.0","1,K","9.2",",,,K","-1.2","1,,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2011-12","572.0","K","0.0","1,K","6",",K","0",",K",,,,,"0",",K","29",",K","14","1,K","0","1,K","0","1,K","-11.1",",K,20,",,,,,"2.0",",,K,04,","15.6","1,K,31,+","1204.0","K","612.6","1,K","6.1",",,,K",,,"-2.1","1,K","1.8","1,,,K","-6.0",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-01","0.0","7","0.0",",K","8",",K","5",",K",,,"2",",K","0",",K","26",",K","2",",K","0",",K","0",",K","-10.0",",K,17,+",,,"102.0",",,K,22,","13.7",",,K,21,","13.3",",K,21,","1748.4","7","544.4",",K","47.4",",,,K","153",",,,K","0.8",",K","5.5",",,,K","-3.9",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-02",,,,,"6",",K","3",",K",,,,,"0","5,K","21","5,K","0","5,K","0","5,K","0","5,K","-9.4","5,K,20,",,,,,"13.0",",,K,19,","12.8","5,K,22,",,,,,"30.3",",,,K",,,"1.6","6,K","6.1","5,,,K","-3.0","5,,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-03",,,"0.5",",K","10","1,K","7","1,K",,,,,"0",",K","11",",K","0",",K","3",",K","0",",K","-7.2",",K,02,",,,,,"12.2","1,,K,18,","24.4",",K,31,",,,"303.2",",K","52.4","1,,,K",,,"8.6",",K","14.5",",,,K","2.6",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-04",,,"17.3","1,K","10","4,K","7","4,K",,,,,"0",",K","5",",K","0","1,K","13","1,K","0","1,K","-2.2",",K,06,+",,,,,"23.6","4,,K,27,","29.4","1,K,24,",,,"174.9","1,K","93.4","4,,,K",,,"12.8","1,K","19.4","1,,,K","6.1",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-05",,,"27.5","1,K","6",",K","5",",K",,,,,"0","1,K","0","1,K","0","1,K","18","1,K","0","1,K","0.6","1,K,06,",,,,,"10.7",",,K,18,","31.1","1,K,22,",,,"88.9","1,K","36.1",",,,K",,,"16.3","1,K","22.7","1,,,K","9.9","1,,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-06",,,"141.6","2,K","0",",K","0",",K",,,,,"0",",K","0",",K","0","2,K","26","2,K","13","2,K","4.4",",K,06,",,,,,"0.0",",,K,30,+","34.4","2,K,30,+",,,"19.5","2,K","0.0",",,,K",,,"22.7","2,K","29.7","2,,,K","15.6",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-07",,,"240.7","2,K","3","2,K","1","2,K",,,,,"0",",K","0",",K","0","2,K","29","2,K","22","2,K","14.4",",K,06,",,,,,"9.1","2,,K,05,","36.7","2,K,12,+","0.0","7","0.0","2,K","10.9","2,,,K",,,"26.7","2,K","33.1","2,,,K","20.4",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-08",,,"249.0",",K","2",",K","0",",K",,,,,"0",",K","0",",K","0",",K","31",",K","23",",K","12.2",",K,25,+",,,,,"1.0",",,K,11,","37.2",",K,08,","0.0","7","0.0",",K","1.3",",,,K",,,"26.4",",K","32.9",",,,K","19.8",",,,K"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-09",,,"96.4",",7","6",",7","4",",7",,,,,"0",",7","0",",7","0",",7","28",",7","0",",7","8.9",",7,26,+",,,,,"8.4",",,7,25,","31.7",",7,01,","9.5","7","9.5",",7","24.0",",,,7",,,"21.2",",7","26.8",",,,7","15.6",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-10",,,"4.2",",7","5",",7","3",",7",,,,,"0",",7","2",",7","0",",7","11",",7","0",",7","-2.2",",7,25,",,,,,"15.7",",,7,13,","26.1",",7,03,","196.3","7","186.8",",7","36.3",",,,7",,,"12.4",",7","18.5",",,,7","6.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-11",,,"0.0",",7","3",",7","3",",7",,,,,"0",",7","13",",7","2",",7","1",",7","0",",7","-6.7",",7,13,+",,,,,"24.4",",,7,10,","21.7",",7,01,","531.7","7","335.4",",7","43.2",",,,7",,,"7.1",",7","12.3",",,,7","2.0",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2012-12",,,"0.0",",7","11",",7","7",",7",,,,,"0",",7","22",",7","10",",7","0",",7","0",",7","-11.7",",7,20,",,,,,"27.9",",,7,15,","15.6",",7,02,","1070.8","7","539.1",",7","77.1",",,,7",,,"0.9",",7","5.0",",,,7","-3.1",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-01","0.0","7","0.0",",7","8",",7","6",",7","31",",7",,,"1",",7","30",",7","22",",7","0",",7","0",",7","-18.3",",7,14,","483",",,7,30,",,,"18.5",",,7,28,","13.3",",7,10,","1856.0","7","785.2",",7","54.7",",,,7",,,"-7.0",",7","-2.9",",,,7","-11.1",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-02","0.0","7","0.0",",7","9",",7","5",",7","28",",7",,,"0",",7","28",",7","4",",7","0",",7","0",",7","-10.0",",7,12,+","559",",,7,10,",,,"14.2",",,7,10,","9.4",",7,19,","2405.8","7","549.8",",7","40.7",",,,7",,,"-1.3",",7","3.1",",,,7","-5.7",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-03","0.0","7","0.0",",7","9",",7","6",",7",,,,,"0",",7","12",",7","0",",7","2",",7","0",",7","-6.7",",7,24,",,,,,"7.9",",,7,23,","22.2",",7,15,+","2754.1","7","348.3",",7","29.3",",,,7",,,"7.1",",7","12.5",",,,7","1.7",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-04","0.0","7","0.0",",7","10",",7","8",",7","0",",7","0",",7","0",",7","7",",7","0",",7","4",",7","0",",7","-3.9",",7,18,","0",",,7,30,+","0.0",",,7,30,+","17.0",",,7,08,+","21.7",",7,30,+","3033.1","7","279.0",",7","89.4",",,,7","0",",,,7","9.0",",7","14.5",",,,7","3.6",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-05","25.7","7","25.7",",7","9",",7","7",",7","0",",7","0",",7","0",",7","4",",7","0",",7","18",",7","0",",7","-1.1",",7,04,+","0",",,7,31,+","0.0",",,7,31,+","23.6",",,7,28,","30.6",",7,14,","3160.1","7","127.0",",7","77.2",",,,7","0",",,,7","15.1",",7","21.8",",,,7","8.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-06","180.4","7","154.7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","7",",7","6.7",",7,20,","0",",,7,30,+","0.0",",,7,30,+","0.0",",,7,30,+","37.2",",7,30,+","3168.4","7","8.3",",7","0.0",",,,7","0",",,,7","23.2",",7","29.8",",,,7","16.6",",,,7"
