"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-13",,,,,,,"0.0",",,0,1800","0.0",",,0,","1854.0",",,0,1800",,,"4.4",",,0","-5.6",",,0","3.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-14",,,,,,,"0.0",",,0,1800","0.0",",,0,","1829.0",",,0,1800",,,"6.7",",,0","-2.8",",,0","4.4",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-15",,,,,,,"0.0",",,0,1800","0.0",",,0,","1753.0",",,0,1800",,,"8.3",",,0","-1.7",",,0","7.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-16",,,,,,,"0.0",",,0,1800","0.0",",,0,","1702.0",",,0,1800",,,"13.9",",,0","-0.6",",,0","12.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-17",,,,,,,"0.0","P,,0,1800","0.0","P,,0,",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-18",,,,,,,"0.0",",,0,1800","0.0",",,0,","1600.0",",,0,1800",,,"16.1",",,0","0.6",",,0","1.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-19",,,,,,,"2.5",",,0,1800","0.0",",,0,","1575.0",",,0,1800",,,"6.7",",,0","-3.9",",,0","5.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-20",,,,,,,"0.0",",,0,1800","0.0",",,0,","1600.0",",,0,1800",,,"8.9",",,0","0.6",",,0","6.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-21",,,,,,,"0.0",",,0,1800","0.0",",,0,","1600.0",",,0,1800",,,"9.4",",,0","1.1",",,0","6.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-22",,,,,,,"15.7",",,0,1800","102.0",",,0,","1575.0",",,0,1800",,,"6.7",",,0","-5.0",",,0","-2.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-24",,,"28.4",",,0","254.0",",,0",,,,,"1702.0",",,0,1800",,,"7.8",",,0","-7.8",",,0","0.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-25",,,,,,,"0.0","P,,0,1800","0.0","P,,0,",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-26",,,,,,,"0.0",",,0,1800","0.0",",,0,","1524.0",",,0,1800",,,"11.7",",,0",,,"10.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-27",,,,,,,"0.0",",,0,1800","0.0",",,0,","1397.0",",,0,1800",,,"12.2",",,0","5.6",",,0","10.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-28",,,,,,,"0.0",",,0,1800","0.0",",,0,","1422.0",",,0,1800",,,"12.2",",,0","2.2",",,0","2.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-29",,,,,,,"4.6",",,0,1800","25.0",",,0,","1372.0",",,0,1800",,,"2.8",",,0","-2.8",",,0","2.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-30",,,,,,,"0.0",",,0,1800","0.0",",,0,","1219.0",",,0,1800",,,"8.9",",,0","-3.9",",,0","7.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-05-31",,,,,,,"0.0","P,,0,1800","0.0","P,,0,",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-01",,,,,,,"0.0","T,,0,1800","0.0",",,0,","1092.0",",,0,1800",,,"13.3",",,0","1.1",",,0","6.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-02",,,,,,,"5.6",",,0,1800","0.0",",,0,","1016.0",",,0,1800",,,"13.3",",,0","0.0",",,0","11.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-03",,,,,,,"0.0",",,0,1800","0.0",",,0,","914.0",",,0,1800",,,"14.4",",,0","1.1",",,0","13.9",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-04",,,,,,,"0.0",",,0,1800","0.0",",,0,","813.0",",,0,1800",,,"16.1",",,0","0.6",",,0","12.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-05",,,,,,,"0.0",",,0,1800","0.0",",,0,","508.0",",,0,1800",,,"16.7",",,0","8.3",",,0","16.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-06",,,,,,,,,"0.0","P,,0,",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-07",,,"3.8",",,0",,,,,"0.0",",,0,","432.0",",,0,1800",,,"21.7",",,0","7.2",",,0","11.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-08",,,,,,,"8.6",",,0,1800","0.0",",,0,","305.0",",,0,1800",,,"15.6",",,0",,,"14.4",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-09",,,,,,,,,"0.0","P,,0,",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-10",,,"8.9",",,0",,,,,"0.0",",,0,","0.0",",,0,1800",,,"19.4",",,0",,,"8.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-11",,,,,,,,,"0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-12",,,,,,,,,"0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-13",,,,,,,,,"0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-14",,,"8.9",",,0",,,,,"0.0",",,0,","0.0",",,0,1800",,,"11.7",",,0","0.6",",,0","7.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-15",,,,,,,,,"0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-16",,,"1.0",",,0",,,,,"0.0",",,0,","0.0",",,0,1800",,,"17.8",",,0","2.2",",,0","2.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-17",,,,,,,"3.3",",,0,1800","13.0",",,0,","0.0",",,0,1800",,,"10.6",",,0",,,"10.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-18",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"17.8",",,0",,,"17.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-19",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"20.0",",,0","3.3",",,0","17.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-20",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"18.3",",,0","7.2",",,0","17.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-21",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"17.8",",,0",,,"16.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-22",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"16.7",",,0","4.4",",,0","15.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-23",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"21.7",",,0",,,"20.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-24",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"23.3",",,0","13.9",",,0","21.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-25",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-26",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-27",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"23.3",",,0",,,"18.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-28",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-29",,,,,,,"0.0","T,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.9",",,0",,,"16.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-06-30",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"22.2",",,0","11.7",",,0",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-01",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"23.3",",,0","12.8",",,0","20.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-02",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-03",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-04",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-05",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"18.9",",,0","4.4",",,0","18.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-06",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"18.3",",,0","6.1",",,0","12.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-07",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"19.4",",,0","7.8",",,0","16.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-08",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"21.1",",,0","10.0",",,0","16.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-09",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"21.1",",,0","9.4",",,0","18.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-10",,,,,,,"7.1",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"21.1",",,0","8.9",",,0","20.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-11",,,,,,,"1.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"21.1",",,0","10.0",",,0","20.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-12",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"22.8",",,0","9.4",",,0","19.4",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-13",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-14",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"22.8",",,0","8.3",",,0","20.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-15",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"23.3",",,0","9.4",",,0","21.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-16",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-17",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"27.2",",,0","11.7",",,0","23.9",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-18",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"25.6",",,0","12.2",",,0","21.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-19",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.9",",,0","12.8",",,0","22.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-20",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"24.4",",,0","11.1",",,0","21.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-21",,,,,,,"3.3",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.3",",,0","13.3",",,0","18.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-22",,,,,,,"6.9",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.3",",,0","9.4",",,0","22.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-23",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.3",",,0","9.4",",,0","21.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-24",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.9",",,0","7.2",",,0","23.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-25",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"25.6",",,0","10.6",",,0","23.9",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-26",,,,,,,"0.5",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"24.4",",,0","7.8",",,0","14.4",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-27",,,,,,,"2.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.3",",,0","4.4",",,0","22.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-28",,,,,,,,,"0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-29",,,"51.3",",,0",,,,,"0.0","P,,0,","0.0","P,,0,1800",,,"22.2",",,0","10.6",",,0","20.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-30",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.9",",,0","10.6",",,0","22.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-07-31",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"24.4",",,0","11.7",",,0","19.4",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-01",,,,,,,"5.8",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.3",",,0","12.2",",,0","21.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-02",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"23.3",",,0","11.1",",,0","22.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-03",,,,,,,"6.4",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.3",",,0","11.7",",,0","22.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-04",,,,,,,"7.6",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.3",",,0","11.7",",,0","13.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-05",,,,,,,"9.4",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"22.2",",,0","10.0",",,0","20.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-06",,,,,,,"4.8",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"22.8",",,0","11.7",",,0","18.9",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-07",,,,,,,"0.0","T,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"19.4",",,0","11.7",",,0","13.9",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-08",,,,,,,,,"0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-09",,,"0.8",",,0",,,,,"0.0","P,,0,","0.0","P,,0,1800",,,"18.9",",,0","5.6",",,0","15.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-10",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"20.6",",,0","9.4",",,0","20.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-11",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"20.6",",,0","11.1",",,0","19.4",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-12",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"19.4",",,0","7.2",",,0","15.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-13",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"19.4",",,0","6.7",",,0","18.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-14",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"21.1",",,0","4.4",",,0","20.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-15",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-16",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"24.4",",,0","8.9",",,0","21.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-17",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"24.4",",,0","8.9",",,0","23.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-18",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"24.4",",,0","13.3",",,0","16.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-19",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-20",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.9",",,0","3.9",",,0","21.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-21",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"24.4",",,0","11.7",",,0","23.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-22",,,,,,,"19.1",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"23.3",",,0","16.1",",,0","19.4",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-23",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"19.4",",,0","3.3",",,0","10.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-24",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"19.4",",,0","5.6",",,0","18.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-25",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"23.3",",,0","8.9",",,0","22.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-26",,,,,,,"2.3",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"25.6",",,0","9.4",",,0","21.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-27",,,,,,,"5.6",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"21.7",",,0","10.6",",,0","13.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-28",,,,,,,"10.4",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"18.9",",,0","9.4",",,0","16.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-29",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"17.2",",,0","8.9",",,0","11.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-30",,,,,,,"3.6",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"11.7",",,0","0.6",",,0","6.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-08-31",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"14.4",",,0","1.7",",,0","12.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-01",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"15.6",",,0","3.9",",,0","13.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-02",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"17.2",",,0","4.4",",,0","16.1",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-03",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"21.7",",,0","-1.7",",,0","18.9",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-04",,,,,,,"0.0",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"23.3",",,0","10.6",",,0","20.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-05",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,"6.7",",,0","15.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-06",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"15.6",",,0","-2.2",",,0","8.9",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-07",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"20.0",",,0","2.8",",,0","18.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-08",,,,,,,"4.1",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"18.3",",,0","3.3",",,0","16.7",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-09",,,,,,,"10.2",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"16.7",",,0","3.3",",,0","4.4",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-10",,,,,,,"1.5",",,0,1800","0.0",",,0,","0.0",",,0,1800",,,"8.9",",,0","0.0",",,0","7.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-11",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"16.1",",,0","2.8",",,0","12.2",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-12",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"18.9",",,0",,,"12.8",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-13",,,,,,,,,"0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-14",,,"1.3",",,0",,,,,"0.0","P,,0,","0.0","P,,0,1800",,,"16.7",",,0","1.7",",,0","15.6",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-15",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-16",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-17",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"21.1",",,0","-15.6",",S,0","20.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-18",,,,,,,"0.0","P,,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-19",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"22.8",",,0","11.7",",,0","18.3",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-20",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"22.8",",,0","4.4",",,0","10.0",",,0,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2010-09-21",,,,,,,"0.0",",,0,1800","0.0","P,,0,","0.0","P,,0,1800",,,"19.4",",,0","4.4",",,0","17.8",",,0,1800",,
